Substance,Dosage_mg,Unit,Study_ID,Dose_Type,Norm_Text
Psilocybin,25.0,mg,6196,absolute,25 mg
Ketamine,35.0,mg,1437,relative_weight,0.5 mg/kg
Ketamine,14.0,mg,1437,relative_weight,0.2 mg/kg
Ketamine,35.0,mg,8947,relative_weight,0.5 mg/kg
Psilocybin,25.0,mg,7468,absolute,25 mg
Ketamine,21.0,mg,3451,relative_weight,0.3 mg/kg
Ketamine,10.5,mg,3451,relative_weight_time,0.15 mg/kg/h
S-Ketamine,84.0,mg,1237,absolute,84 mg
LSD,0.05,mg,9151,absolute,50 μg
Ketamine,35.0,mg,6366,relative_weight,0.5 mg/kg
MDMA,105.0,mg,518,relative_weight,1.5 mg/kg
Psilocybin,11.9,mg,5378,relative_weight,0.17 mg/kg
Ketamine,21.0,mg,6558,relative_weight,0.3 mg/kg
Psilocybin,21.0,mg,8089,relative_weight,0.3 mg/kg
Ketamine,7.0,mg,5997,relative_weight,0.1 mg/kg
Ketamine,35.0,mg,75,relative_weight,0.5 mg/kg
Ketamine,14.0,mg,75,relative_weight,0.2 mg/kg
Psilocybin,8.92,mg,6837,absolute,8.92
Psilocybin,24.68,mg,6837,absolute,24.68
Psilocybin,36.08,mg,6837,relative_weight,36.08 mg/70 kg
MDMA,100.0,mg,6677,absolute,100 mg
Ketamine,35.0,mg,8041,relative_weight,0.5 mg/kg
S-Ketamine,35.0,mg,8041,relative_weight,0.5 mg/kg
Ketamine,56.0,mg,8041,absolute,56 or 84 mg
Ketamine,84.0,mg,8041,absolute,56 or 84 mg
S-Ketamine,56.0,mg,8041,absolute,56 or 84 mg
S-Ketamine,84.0,mg,8041,absolute,56 or 84 mg
Psilocybin,14.0,mg,6115,relative_weight,0.200 mg/kg
Psilocybin,15.049999999999999,mg,6115,relative_weight,0.215 mg/kg
Psilocybin,22.05,mg,6115,relative_weight,0.315 mg/kg
Ketamine,1.68,mg,902,relative_weight,"0.024, 0.081 and 0.27 mg/kg"
Ketamine,18.900000000000002,mg,902,relative_weight,"0.024, 0.081 and 0.27 mg/kg"
Ketamine,18.900000000000002,mg,902,relative_weight,0.27 mg/kg
Ketamine,5.67,mg,902,relative_weight,0.081 mg/kg
MDMA,119.0,mg,8910,relative_weight,1.7 mg/kg
MDMA,119.0,mg,8902,relative_weight,1.7 mg/kg
Psilocybin,25.0,mg,4884,absolute,25 mg
Ketamine,0.4,mg,8987,absolute,0.4 mg kg‐1
Ketamine,1.0,mg,8987,absolute,0.4 mg kg‐1
MDMA,75.0,mg,4634,absolute,75 mg
S-Ketamine,28.0,mg,8959,absolute,28 mg
S-Ketamine,56.0,mg,8959,absolute,56 mg
S-Ketamine,84.0,mg,8959,absolute,84 mg
Ketamine,49.699999999999996,mg,497,relative_weight,0.71 mg/kg
Ketamine,98.69999999999999,mg,497,relative_weight,1.41 mg/kg
MDMA,100.0,mg,2225,absolute,100 mg
Psilocybin,20.0,mg,2861,relative_weight,20-30 mg/70 kg
Psilocybin,30.0,mg,2861,relative_weight,20-30 mg/70 kg
Psilocybin,20.0,mg,2861,relative_weight,20 mg/70 kg
Psilocybin,30.0,mg,2861,relative_weight,30 mg/70 kg
Psilocybin,25.0,mg,2861,absolute,25 mg
Ketamine,100.0,mg,2820,absolute,100 mg
MDMA,120.0,mg,6250,absolute,120 mg
MDMA,60.0,mg,6250,absolute,60 mg
Psilocybin,40.0,mg,6244,absolute,40 mg
Psilocybin,30.0,mg,3928,absolute,30 mg
Psilocybin,50.0,mg,3928,absolute,50 mg
Psilocybin,70.0,mg,3928,absolute,70 mg
Ketamine,49.699999999999996,mg,1806,relative_weight,0.71 mg/kg
Psilocybin,25.0,mg,3926,absolute,25 mg
MDMA,75.0,mg,7002,absolute,75-125 mg
MDMA,125.0,mg,7002,absolute,75-125 mg
MDMA,0.0,mg,7002,absolute,0-40 mg
MDMA,40.0,mg,7002,absolute,0-40 mg
Ibogaine,20.0,mg,6085,absolute,20-400 mg
Ibogaine,400.0,mg,6085,absolute,20-400 mg
Ibogaine,240.0,mg,6085,absolute,"240, 320 and 400 mg"
Ibogaine,400.0,mg,6085,absolute,"240, 320 and 400 mg"
Ketamine,52.5,mg,1537,relative_weight,0.75 mg/kg
Ketamine,140.0,mg,5723,relative_weight,2 mg/kg
MDMA,30.0,mg,5697,absolute,30 mg
MDMA,75.0,mg,5697,absolute,75 mg
MDMA,125.0,mg,5697,absolute,125 mg
MDMA,100.0,mg,5697,absolute,100-125 mg
MDMA,125.0,mg,5697,absolute,100-125 mg
Ketamine,7.0,mg,9225,relative_weight,0.1 mg/kg
Ketamine,1.0919999999999999,mg,9225,relative_weight_time,0.0156 mg/kg/min
Ketamine,17.5,mg,1649,relative_weight,0.25 mg/kg
S-Ketamine,17.5,mg,1649,relative_weight,0.25 mg/kg
Ketamine,35.0,mg,1649,relative_weight,0.5 mg/kg
S-Ketamine,35.0,mg,1649,relative_weight,0.5 mg/kg
Ketamine,100.0,mg,2822,absolute,100 mg
LSD,0.085,mg,3635,absolute,85 and 170 μg
LSD,0.17,mg,3635,absolute,85 and 170 μg
Psilocybin,14.0,mg,7048,relative_weight,0.2 mg/kg
MDMA,75.0,mg,4653,absolute,75 mg
5-MeO-DMT,2.0,mg,7214,absolute,2
5-MeO-DMT,6.0,mg,7214,absolute,6
5-MeO-DMT,12.0,mg,7214,absolute,12
5-MeO-DMT,18.0,mg,7214,absolute,18 mg
5-MeO-DMT,2.0,mg,7214,absolute,2 mg
5-MeO-DMT,6.0,mg,7214,absolute,"6, 12, and 18 mg"
5-MeO-DMT,18.0,mg,7214,absolute,"6, 12, and 18 mg"
LSD,100.0,mg,2105,absolute,100 mg
LSD,200.0,mg,2105,absolute,200 mg
LSD,0.1,mg,2105,absolute,100 μg and 200
LSD,0.2,mg,2105,absolute,100 μg and 200
LSD,0.2,mg,2105,absolute,200 μg
LSD,0.1,mg,2105,absolute,100 μg
Ketamine,45.5,mg,218,relative_weight_time,0.65 mg/kg/h
MDMA,70.0,mg,612,relative_weight,1.0 mg/kg
MDMA,112.0,mg,612,relative_weight,1.6 mg/kg
Ketamine,35.0,mg,3704,relative_weight,0.5 mg/kg
Ayahuasca,0.6,mg,7313,absolute,0.6
Ayahuasca,0.85,mg,7313,absolute,0.85 mg
MDMA,100.0,mg,2784,absolute,100 mg
MDMA,75.0,mg,6436,absolute,75 mg
Ketamine,42.0,mg,6427,relative_weight_time,0.6 mg/kg/h
Psilocybin,25.0,mg,3060,absolute,25 mg
Psilocybin,10.0,mg,3060,absolute,10 mg
Psilocybin,1.0,mg,3060,absolute,1 mg
MDMA,105.0,mg,4970,relative_weight,1.5 mg/kg
Ketamine,3.5,mg,5215,relative_weight,0.05 mg/kg
Ketamine,35.0,mg,4307,relative_weight,0.5 mg/kg
Ketamine,70.0,mg,4307,relative_weight,1 mg/kg
S-Ketamine,17.5,mg,4708,relative_weight,0.25 mg/kg
Ketamine,2.8000000000000003,mg,4415,relative_weight,0.04 mg/kg
Ketamine,35.0,mg,6898,relative_weight,0.5 mg/kg
Psilocybin,11.9,mg,6979,relative_weight,170 µg/kg
Ketamine,35.0,mg,1443,relative_weight,0.5 mg/kg
Ketamine,14.0,mg,1443,relative_weight,0.2 mg/kg
LSD,0.2,mg,4967,absolute,200 μg
Ketamine,0.2,mg,1316,absolute,0.2
Ketamine,28.0,mg,1316,relative_weight,0.4 mg/kg
Ketamine,21.0,mg,1455,relative_weight,0.3 mg/kg
Ketamine,14.0,mg,808,relative_weight,0.2‐4.7 mg/kg
Ketamine,329.0,mg,808,relative_weight,0.2‐4.7 mg/kg
Ketamine,560.0,mg,3452,relative_time,8 mg/h
Ketamine,30.0,mg,3452,absolute,30 mg
Ketamine,840.0,mg,3452,relative_time,12 mg/h
Ketamine,1400.0,mg,3452,relative_time,20 mg/h
Psilocybin,10.0,mg,7525,absolute,10 or 25 mg
Psilocybin,25.0,mg,7525,absolute,10 or 25 mg
Psilocybin,10.0,mg,7525,absolute,10 mg and 25 mg
Psilocybin,25.0,mg,7525,absolute,10 mg and 25 mg
Ketamine,35.0,mg,6903,relative_weight,0.5 mg/kg
Psilocybin,14.0,mg,3189,relative_weight,0.2 mg/kg
MDMA,100.0,mg,8970,absolute,100 mg
MDMA,52.5,mg,717,relative_weight,0.75 and 1.5 mg/kg
MDMA,105.0,mg,717,relative_weight,0.75 and 1.5 mg/kg
MDMA,105.0,mg,717,relative_weight,1.5 mg/kg
MDMA,52.5,mg,717,relative_weight,0.75 mg/kg
Ketamine,35.0,mg,5515,relative_weight,0.5-0.75 mg/kg
Ketamine,52.5,mg,5515,relative_weight,0.5-0.75 mg/kg
S-Ketamine,35.0,mg,6374,relative_weight,0.5 mg/kg
S-Ketamine,17.5,mg,6374,relative_weight_time,0.25 mg/kg/h
Ketamine,42.0,mg,5684,relative_weight,0.6 mg/kg
MDMA,100.0,mg,5736,absolute,100 mg
Ketamine,35.0,mg,1787,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,8087,relative_weight,0.5 mg/kg
Ketamine,70.0,mg,2112,relative_weight,1 mg/kg
Ketamine,37.800000000000004,mg,3662,relative_weight,0.54 mg/kg
Ketamine,35.0,mg,2431,relative_weight,0.5 mg/kg
Psilocybin,25.0,mg,6232,absolute,25 mg
Psilocybin,30.0,mg,6232,absolute,30 mg
Ketamine,35.0,mg,9525,relative_weight,0.5 mg/kg
MDMA,210.0,mg,379,relative_weight,3.0 mg/kg
Psilocybin,25.2,mg,6195,relative_weight,0.36 mg/kg
LSD,0.0065,mg,793,absolute,6.5 μg
LSD,0.013,mg,793,absolute,13 μg
LSD,0.026,mg,793,absolute,26 μg
Ketamine,100.0,mg,2332,absolute,100 mg/day
Ketamine,40.0,mg,2332,absolute,40 mg/day
Ketamine,500.0,mg,2332,absolute,500 mg/day
Ketamine,100.0,mg,2332,absolute,100–240 mg
Ketamine,240.0,mg,2332,absolute,100–240 mg
Ketamine,150.0,mg,4236,absolute,150 mg
MDMA,100.0,mg,6599,absolute,100 mg
Ketamine,56.0,mg,9007,relative_weight,0.8 mg/kg
Psilocybin,25.0,mg,6282,absolute,25 mg
Psilocybin,10.0,mg,6282,absolute,10 mg
Psilocybin,1.0,mg,6282,absolute,1 mg
Ketamine,7.0,mg,5080,relative_weight,"0.1, 0.2, 0.3, 0.4, 0.5 mg/kg"
Ketamine,35.0,mg,5080,relative_weight,"0.1, 0.2, 0.3, 0.4, 0.5 mg/kg"
Ketamine,35.0,mg,5047,relative_weight,0.5 mg/kg
S-Ketamine,35.0,mg,1981,relative_weight,0.5-1 mg/kg
S-Ketamine,70.0,mg,1981,relative_weight,0.5-1 mg/kg
MDMA,50.0,mg,1918,absolute,50-150 mg
MDMA,150.0,mg,1918,absolute,50-150 mg
Ketamine,35.0,mg,5164,relative_weight,0.5 mg/kg
LSD,0.1,mg,8292,absolute,100 μg
Ketamine,56.0,mg,6828,absolute,56 or 84 mg
Ketamine,84.0,mg,6828,absolute,56 or 84 mg
Ketamine,56.0,mg,6828,absolute,56 mg
LSD,0.075,mg,1272,absolute,75 µg
LSD,0.1,mg,4961,absolute,0.1 and 0.2 mg
LSD,0.2,mg,4961,absolute,0.1 and 0.2 mg
LSD,0.1,mg,4961,absolute,0.1‐0.2 mg
LSD,0.2,mg,4961,absolute,0.1‐0.2 mg
Psilocybin,18.2,mg,6644,relative_weight,0.26 mg/kg
MDMA,100.0,mg,6602,absolute,100 mg
Ketamine,28.0,mg,2382,absolute,"28 mg, 56 mg or 84 mg"
Ketamine,84.0,mg,2382,absolute,"28 mg, 56 mg or 84 mg"
S-Ketamine,28.0,mg,2382,absolute,"28 mg, 56 mg or 84 mg"
S-Ketamine,84.0,mg,2382,absolute,"28 mg, 56 mg or 84 mg"
Ayahuasca,70.0,mg,594,relative_weight,1 mg dmt/kg
Psychedelic mushrooms,500.0,mg,6191,absolute,0.5 g
Psilocybin,10.0,mg,7521,absolute,10 mg
Psilocybin,25.0,mg,7521,absolute,25 mg
5-MeO-DMT,12.0,mg,2396,absolute,12 mg
5-MeO-DMT,0.3,mg,2396,absolute,0.3 mg
5-MeO-DMT,8.0,mg,2396,absolute,8 mg
Ketamine,30.8,mg,8372,relative_weight,0.44 mg/kg
MDMA,120.0,mg,3277,absolute,120 mg
MDMA,80.0,mg,3277,absolute,80 mg
Psilocybin,10.0,mg,7456,absolute,10 and 25 mg
Psilocybin,25.0,mg,7456,absolute,10 and 25 mg
Psilocybin,25.0,mg,7456,absolute,25 mg
Ketamine,35.0,mg,1291,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,2490,relative_weight,0.5-0.75 mg/kg
Ketamine,52.5,mg,2490,relative_weight,0.5-0.75 mg/kg
LSD,0.005,mg,3766,absolute,"5, 10, and 20 µg"
LSD,0.02,mg,3766,absolute,"5, 10, and 20 µg"
LSD,0.02,mg,3766,absolute,20 µg
LSD,0.01,mg,3766,absolute,10 µg
Salvinorin A,0.02625,mg,4064,relative_weight,0.375 μg/kg
Salvinorin A,1.47,mg,4064,relative_weight,21 μg/kg
LSD,0.025,mg,3632,absolute,"25, 50, 100, and 200 µg"
LSD,0.2,mg,3632,absolute,"25, 50, 100, and 200 µg"
LSD,0.05,mg,3632,absolute,50 and 200 µg
LSD,0.2,mg,3632,absolute,50 and 200 µg
Ketamine,0.1,mg,4688,absolute,0.1
Ketamine,0.2,mg,4688,absolute,0.2
Ketamine,0.3,mg,4688,absolute,0.3
Ketamine,28.0,mg,4688,relative_weight,0.4 mg/kg
Ketamine,7.0,mg,4688,relative_weight,0.1 mg/kg
Ketamine,35.0,mg,120,relative_weight,0.5 mg/kg
Psilocybin,14.0,mg,7055,relative_weight,0.2 mg/kg
LSD,0.05,mg,2480,absolute,"50, 75, and 100 µg"
LSD,0.1,mg,2480,absolute,"50, 75, and 100 µg"
LSD,50.0,mg,2480,absolute,50
LSD,75.0,mg,2480,absolute,75
LSD,100.0,mg,2480,absolute,100
LSD,0.05,mg,2480,absolute,50 µg
LSD,0.075,mg,2480,absolute,75 µg
Ketamine,35.0,mg,38179107,relative_weight,0.5 mg/kg
Ketamine,21.0,mg,38179107,relative_weight_time,0.3 mg/kg/h
Psilocybin,14.0,mg,38185235,relative_weight,0.2 mg/kg
Ketamine,35.0,mg,38188539,relative_weight,0.5 mg/kg
S-Ketamine,35.0,mg,38194244,relative_weight,0.5 mg/kg
S-Ketamine,14.0,mg,38200438,relative_weight,0.2 mg/kg
Psilocybin,10.0,mg,38235248,relative_weight,10 mg/70 kg
Psilocybin,9.8,mg,38238974,relative_weight,0.14 mg/kg
Psilocybin,25.0,mg,38244804,absolute,25 mg
S-Ketamine,25.0,mg,38244804,absolute,25 mg
Psilocybin,56.0,mg,38244804,absolute,56 mg
S-Ketamine,56.0,mg,38244804,absolute,56 mg
Psilocybin,84.0,mg,38244804,absolute,84 mg
S-Ketamine,84.0,mg,38244804,absolute,84 mg
Psilocybin,25.0,mg,38264632,absolute,25 mg
Psilocybin,25.0,mg,38264632,absolute,25 or 30 mg
Psilocybin,30.0,mg,38264632,absolute,25 or 30 mg
5-MeO-DMT,100.0,mg,38264636,absolute,100 mg
Ayahuasca,100.0,mg,38264636,absolute,100 mg
DMT,100.0,mg,38264636,absolute,100 mg
Ketamine,52.5,mg,38266928,relative_weight,0.75-1 mg/kg
Ketamine,70.0,mg,38266928,relative_weight,0.75-1 mg/kg
5-MeO-DMT,9.0,mg,38274414,absolute,"9, 12, 17 and 21.5 mg"
5-MeO-DMT,21.5,mg,38274414,absolute,"9, 12, 17 and 21.5 mg"
DMT,9.0,mg,38274414,absolute,"9, 12, 17 and 21.5 mg"
